what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1345479888761
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1345479912311
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1345479926688
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345479928501
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1345479928516
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345479941112
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1345479953676
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1345479958849
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1345479965224
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1345479965443
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1345479967068
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1345480005855
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1345480017560
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1345480024904
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1345480025139
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1345480031358
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1345480031593
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1345480036296
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1345480036578
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1345480044298
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1345480044548
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1345480052674
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1345480052971
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1345480053064
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1345480067223
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1345480067457
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1345480067566
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1345480075130
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1345480122339
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345480123980
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1345480123996
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345480126965
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1345480127871
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1345480129700
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345480131325
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345480132856
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1345480132872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345480135825
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345480136622
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1345480136638
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345480142045
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1345480143702
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1345480146843
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345480148468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345480152046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345480270687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345480273375
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1345480273391
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345480277501
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1345480278501
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1345480280845
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345480282580
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345480283611
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1345480283627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345480287361
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345480290549
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1345480290565
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345480294675
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345480296644
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345480407409
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345480408581
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1345480408597
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345480410159
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1345480411081
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1345480412925
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345480414550
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345480415207
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1345480415222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345480418332
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345480419707
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345480440554
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1345480443773
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1345480444039
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1345480451649
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1345480451899
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1345480461822
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1345480465354
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1345480484216
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1345480484450
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1345480495436
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1345480499703
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345480500671
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345480505485
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345480506016
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1345480508501
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345480537036
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345480695369
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1345480697198
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1345480699839
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1345480701214
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1345480702699
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1345480702699
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1345480704121
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345480706715
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345480707902
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1345480707949
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1345480752111
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1345480754393
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345480758862
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345480761535
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345480775536
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1345480779334
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345480780537
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1345480780553
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345480782412
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345480789226
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345480791273
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1345480791289
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345480793586
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1345480794242
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1345480795414
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1345480795539
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1345480795711
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1345480796180
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1345480796961
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345480798305
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345480799243
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345480928726
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1345480930367
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1345480934821
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1345480942228
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1345480942509
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1345480942618
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1345480942665
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1345480944666
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1345480946728
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1345480947041
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1345480951166
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1345480951448
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1345480951541
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1345480956042
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1345480956292
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1345480956401
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345480963105
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345480964574
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1345480964621
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1345480979294
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1345480979544
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345481042614
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345481047474
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345481047927
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345481072742
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345481072804
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345481074211
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1345481082509
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345481084212
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345481096323
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1345481098339
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345481098573
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345481099729
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1345481099761
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1345481104058
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1345481105527
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1345481107246
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1345481109887
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1345481124544
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345481125326
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345481240885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345481240979
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345481242385
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1345481243948
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345481246495
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345481252621
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345481254090
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1345481254105
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345481260184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345481265216
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1345481265232
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1345481265607
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345481267919
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345481281702
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345481297829
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345481300204
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345481302158
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1345481302189
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1345481302267
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1345481302267
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345481303439
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345481307096
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1345481307111
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345481317128
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345481318378
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345482009325
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345482017935
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345482018576
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1345482020061
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1345482020061
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1345482021967
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1345482024608
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1345482024733
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1345482024748
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1345482024748
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1345482032593
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1345482032640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345482038953
